idx	text_left	text_right	label
5602	sql query optimization : reordering for a general class of queries piyush goel , balakrishna r. iyer sigmod conference 1996	outerjoin simplification and reordering for query optimization c &#233; sar galindo-legaria , arnon rosenthal acm transactions on database systems ( tods ) 1997	0
5603	optimization techniques for queries with expensive methods joseph m. hellerstein acm trans . database syst . 1998	join queries with external text sources : execution and optimization techniques surajit chaudhuri , umeshwar dayal , tak w. yan international conference on management of data 1995	0
5604	cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim sigmod conference 1998	an efficient algorithm for mining association rules in large databases ashoka savasere , edward omiecinski , shamkant b. navathe very large data bases 1995	0
5605	query rewriting for semistructured data vasilis vassalos , yannis papakonstantinou sigmod conference 1999	management of semistructured data dan suciu acm sigmod record 1997	0
5606	database research at the university of oklahoma sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers sigmod record 1999	the database research group at eth zurich moira c. norrie , stephen m. blott , hans-j &#246; rg schek , gerhard weikum acm sigmod record 1994	0
5607	incremental maintenance of recursive views using relational calculus/sql jianwen su , guozhu dong sigmod record 2000	incremental maintenance of recursive views using relational calculus/sql guozhu dong , jianwen su acm sigmod record 2000	1
5608	towards data mining benchmarking : a testbed for performance study of frequent pattern mining hua zhu , kan hu , jian pei , runying mao sigmod conference 2000	towards data mining benchmarking : a test bed for performance study of frequent pattern mining jian pei , runying mao , kan hu , hua zhu international conference on management of data 2000	1
5609	report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ) manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt sigmod record 2003	report on the first international workshop on efficient web-based information systems zo &#233; lacroix , omar boucelma acm sigmod record 2003	0
5610	optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997	implementation of two semantic query optimization techniques in db2 universal database qi cheng , jarek gryz , fred koo , t. y. cliff leung , linqi liu , xiaoyan qian , k. bernhard schiefer very large data bases 1999	0
5611	stream processing of xpath queries with predicates ashish kumar gupta , dan suciu sigmod conference 2003	xpath queries on streaming data feng peng , sudarshan s. chawathe international conference on management of data 2003	0
5612	inferring function semantics to optimize queries mitch cherniack , stanley b. zdonik vldb 1998	optimizing queries on files mariano p. consens , tova milo international conference on management of data 1994	0
5613	calibrating the query optimizer cost model of iro-db , an object-oriented federated database system zhao-hui tang , fei sha , georges gardarin vldb 1996	the algres testbed of chimera : an active object-oriented database system stefano ceri , piero fraternali , stefano paraboschi , giuseppe psaila international conference on management of data 1995	0
5614	wavelet-based histograms for selectivity estimation jeffrey scott vitter , yossi matias , min wang sigmod conference 1998	selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung international conference on management of data 2002	0
5615	extraction of object-oriented structures from existing relational databases julia e. hodges , shekar ramanathan sigmod record 1997	query unnesting in object-oriented databases leonidas fegaras international conference on management of data 1998	0
5616	partition selection policies in object database garbage collection benjamin g. zorn , alexander l. wolf , jonathan e. cook sigmod conference 1994	semi-automatic , self-adaptive control of garbage collection rates in object databases jonathan e. cook , artur w. klauser , alexander l. wolf , benjamin g. zorn international conference on management of data 1996	0
5617	a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference 2003	analysis of locking behavior in three real database systems vigyan singhal , alan jay smith the vldb journal -- the international journal on very large data bases 1997	0
5618	semantic interoperability in information services : experiencing with coopware avigdor gal sigmod record 1999	semantic interoperability in global information systems a. m. ouksel , a. sheth acm sigmod record 1999	0
5619	proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation suresha , kaushik dutta , krithi ramamritham , anindya datta , helen m. thomas , debra e. vandermeer sigmod conference 2002	dynamic content acceleration : a caching solution to enable scalable dynamic web page generation anindya datta , kaushik dutta , krithi ramamritham , helen thomas , debra vandermeer international conference on management of data 2001	0
5620	an optimisation scheme for coalesce/valid time selection operator sequences costas vassilakis sigmod record 2000	an efficient bitmap encoding scheme for selection queries chee-yong chan , yannis e. ioannidis international conference on management of data 1999	0
5621	sql open heterogeneous data access berthold reinwald , hamid pirahesh sigmod conference 1998	sql open heterogeneous data access berthold reinwald , hamid pirahesh international conference on management of data 1998	1
5622	research in database engineering at the university of namur jean-luc hainaut sigmod record 2003	the database group at national technical university of athens ( ntua ) corporate national technical univ. of athens acm sigmod record 1995	0
5623	query rewriting for semistructured data vasilis vassalos , yannis papakonstantinou sigmod conference 1999	a fast index for semistructured data brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon very large data bases 2001	0
5624	report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems opher etzion sigmod record 1999	report on the 1995 international workshop on temporal databases arie segev , christian s. jensen , richard thomas snodgrass acm sigmod record 1995	0
5625	structural matching and discovery in document databases jason tsong-li wang , george jyh-shian chang , dennis shasha , girish patel , kaizhong zhang , liam relihan sigmod conference 1997	filenet integrated document management database usage and issues daniel s. whelan international conference on management of data 1998	0
